-3.77059e-05, -3.22321e-06, -1.74041e-05, 0.559739, -0.760307, -0.329584, -3.76996e-05, -3.20435e-06, -1.73846e-05, 0.559758, -0.760295, -0.329579, -0.329579, -0.329579, -0.329579, 1, -0.000144453, -6.44069e-05, 1.56316e-05, -0.329569, -0.329513, -0.329547
-3.76986e-05, -3.28526e-06, -1.74509e-05, 0.559739, -0.760307, -0.329584, -3.76923e-05, -3.26617e-06, -1.74312e-05, 0.559758, -0.760295, -0.329579, -0.329579, -0.329579, -0.329579, 1, -0.000117115, -8.63052e-05, 1.05965e-05, -0.329577, -0.329517, -0.32955
-3.76912e-05, -3.34677e-06, -1.74979e-05, 0.559739, -0.760307, -0.329584, -3.76847e-05, -3.32805e-06, -1.74777e-05, 0.559759, -0.760295, -0.329579, -0.329579, -0.329579, -0.329579, 1, -9.15055e-05, -0.00010407, 6.79202e-06, -0.329583, -0.32952, -0.329552
-3.76836e-05, -3.40944e-06, -1.75447e-05, 0.559739, -0.760307, -0.329584, -3.76771e-05, -3.39e-06, -1.75241e-05, 0.559759, -0.760295, -0.329579, -0.329579, -0.329579, -0.329579, 1, -6.88404e-05, -0.000117642, 5.0997e-06, -0.329588, -0.329524, -0.329555
-3.76758e-05, -3.47269e-06, -1.75914e-05, 0.559739, -0.760307, -0.329584, -3.76692e-05, -3.45201e-06, -1.75703e-05, 0.559759, -0.760294, -0.329579, -0.329579, -0.329579, -0.329579, 1, -4.96163e-05, -0.000127342, 5.6523e-06, -0.329592, -0.329528, -0.329558
-3.76678e-05, -3.53536e-06, -1.7638e-05, 0.559739, -0.760307, -0.329584, -3.76612e-05, -3.51408e-06, -1.76165e-05, 0.559759, -0.760294, -0.329579, -0.329579, -0.329579, -0.329579, 1, -3.31315e-05, -0.000134104, 7.40108e-06, -0.329594, -0.329532, -0.329561
-3.76597e-05, -3.59749e-06, -1.76846e-05, 0.55974, -0.760307, -0.329584, -3.7653e-05, -3.57621e-06, -1.76626e-05, 0.559759, -0.760294, -0.329579, -0.329579, -0.329579, -0.329579, 1, -1.87027e-05, -0.000138868, 9.41321e-06, -0.329596, -0.329536, -0.329563
-3.76514e-05, -3.6602e-06, -1.77311e-05, 0.55974, -0.760306, -0.329584, -3.76446e-05, -3.6384e-06, -1.77086e-05, 0.559759, -0.760294, -0.329579, -0.329579, -0.329579, -0.329579, 1, -6.65543e-06, -0.000141798, 1.21107e-05, -0.329598, -0.32954, -0.329566
-3.76429e-05, -3.72345e-06, -1.77773e-05, 0.55974, -0.760306, -0.329584, -3.76361e-05, -3.70066e-06, -1.77546e-05, 0.55976, -0.760294, -0.329578, -0.329578, -0.329578, -0.329578, 1, 2.59306e-06, -0.000142701, 1.58531e-05, -0.329598, -0.329544, -0.329568
-3.76343e-05, -3.78558e-06, -1.78235e-05, 0.55974, -0.760306, -0.329584, -3.76274e-05, -3.76298e-06, -1.78004e-05, 0.55976, -0.760294, -0.329578, -0.329578, -0.329578, -0.329578, 1, 1.03977e-05, -0.000142741, 1.91458e-05, -0.329598, -0.329548, -0.32957
-3.76255e-05, -3.84829e-06, -1.78696e-05, 0.55974, -0.760306, -0.329584, -3.76185e-05, -3.82536e-06, -1.78461e-05, 0.55976, -0.760294, -0.329578, -0.329578, -0.329578, -0.329578, 1, 1.64558e-05, -0.000141858, 2.2534e-05, -0.329598, -0.329551, -0.329571
-3.76165e-05, -3.91159e-06, -1.79157e-05, 0.55974, -0.760306, -0.329584, -3.76095e-05, -3.88779e-06, -1.78918e-05, 0.55976, -0.760294, -0.329578, -0.329578, -0.329578, -0.329578, 1, 2.05319e-05, -0.000140157, 2.64452e-05, -0.329597, -0.329554, -0.329573
-3.76073e-05, -3.97489e-06, -1.79616e-05, 0.559741, -0.760306, -0.329584, -3.76003e-05, -3.95029e-06, -1.79373e-05, 0.55976, -0.760294, -0.329578, -0.329578, -0.329578, -0.329578, 1, 2.28851e-05, -0.000137732, 3.07064e-05, -0.329596, -0.329557, -0.329574
-3.75979e-05, -4.0382e-06, -1.80075e-05, 0.559741, -0.760306, -0.329584, -3.75909e-05, -4.01285e-06, -1.79827e-05, 0.559761, -0.760294, -0.329578, -0.329578, -0.329578, -0.329578, 1, 2.38316e-05, -0.000134925, 3.51284e-05, -0.329595, -0.32956, -0.329576
-3.75884e-05, -4.10093e-06, -1.80533e-05, 0.559741, -0.760306, -0.329583, -3.75814e-05, -4.07546e-06, -1.80281e-05, 0.559761, -0.760293, -0.329578, -0.329578, -0.329578, -0.329578, 1, 2.40785e-05, -0.000132048, 3.90092e-05, -0.329593, -0.329562, -0.329577
-3.75787e-05, -4.16481e-06, -1.80989e-05, 0.559741, -0.760306, -0.329583, -3.75717e-05, -4.13814e-06, -1.80734e-05, 0.559761, -0.760293, -0.329578, -0.329578, -0.329578, -0.329578, 1, 2.28202e-05, -0.000128641, 4.3499e-05, -0.329592, -0.329564, -0.329578
-3.75689e-05, -4.22756e-06, -1.81445e-05, 0.559741, -0.760305, -0.329583, -3.75618e-05, -4.20087e-06, -1.81185e-05, 0.559761, -0.760293, -0.329578, -0.329578, -0.329578, -0.329578, 1, 2.13887e-05, -0.000125618, 4.72306e-05, -0.32959, -0.329566, -0.329579
-3.75589e-05, -4.29087e-06, -1.81899e-05, 0.559742, -0.760305, -0.329583, -3.75518e-05, -4.26366e-06, -1.81636e-05, 0.559761, -0.760293, -0.329578, -0.329578, -0.329578, -0.329578, 1, 1.93617e-05, -0.000122564, 5.08288e-05, -0.329589, -0.329568, -0.329579
-3.75486e-05, -4.35476e-06, -1.82352e-05, 0.559742, -0.760305, -0.329583, -3.75416e-05, -4.32651e-06, -1.82085e-05, 0.559761, -0.760293, -0.329578, -0.329578, -0.329578, -0.329578, 1, 1.64227e-05, -0.00011934, 5.47861e-05, -0.329587, -0.32957, -0.32958
-3.75383e-05, -4.41807e-06, -1.82805e-05, 0.559742, -0.760305, -0.329583, -3.75312e-05, -4.38941e-06, -1.82534e-05, 0.559762, -0.760293, -0.329578, -0.329578, -0.329578, -0.329578, 1, 1.33036e-05, -0.000116316, 5.8381e-05, -0.329586, -0.329571, -0.32958
-3.75277e-05, -4.48141e-06, -1.83257e-05, 0.559742, -0.760305, -0.329583, -3.75207e-05, -4.45237e-06, -1.82982e-05, 0.559762, -0.760293, -0.329578, -0.329578, -0.329578, -0.329578, 1, 1.01711e-05, -0.000113666, 6.15941e-05, -0.329584, -0.329572, -0.329581
-3.7517e-05, -4.5453e-06, -1.83707e-05, 0.559742, -0.760305, -0.329583, -3.75099e-05, -4.51539e-06, -1.83429e-05, 0.559762, -0.760293, -0.329578, -0.329578, -0.329578, -0.329578, 1, 6.616e-06, -0.000111012, 6.49951e-05, -0.329583, -0.329573, -0.329581
-3.75061e-05, -4.60862e-06, -1.84156e-05, 0.559742, -0.760305, -0.329583, -3.74991e-05, -4.57846e-06, -1.83874e-05, 0.559762, -0.760293, -0.329578, -0.329578, -0.329578, -0.329578, 1, 3.28941e-06, -0.00010868, 6.79063e-05, -0.329582, -0.329574, -0.329581
-3.74951e-05, -4.67194e-06, -1.84604e-05, 0.559743, -0.760305, -0.329583, -3.7488e-05, -4.64158e-06, -1.84319e-05, 0.559762, -0.760292, -0.329578, -0.329578, -0.329578, -0.329578, 1, 2.43701e-07, -0.000106732, 7.03163e-05, -0.329581, -0.329575, -0.329581
-3.74838e-05, -4.7364e-06, -1.85051e-05, 0.559743, -0.760305, -0.329583, -3.74768e-05, -4.70477e-06, -1.84763e-05, 0.559762, -0.760292, -0.329578, -0.329578, -0.329578, -0.329578, 1, -3.44666e-06, -0.000104583, 7.33998e-05, -0.32958, -0.329575, -0.329582
-3.74724e-05, -4.79974e-06, -1.85498e-05, 0.559743, -0.760305, -0.329583, -3.74654e-05, -4.768e-06, -1.85206e-05, 0.559763, -0.760292, -0.329578, -0.329578, -0.329578, -0.329578, 1, -6.56895e-06, -0.000103043, 7.58178e-05, -0.329579, -0.329576, -0.329582
-3.74608e-05, -4.86364e-06, -1.85944e-05, 0.559743, -0.760304, -0.329583, -3.74538e-05, -4.83129e-06, -1.85647e-05, 0.559763, -0.760292, -0.329578, -0.329578, -0.329578, -0.329578, 1, -9.59103e-06, -0.000101752, 7.8202e-05, -0.329578, -0.329576, -0.329582
-3.74491e-05, -4.92754e-06, -1.86388e-05, 0.559743, -0.760304, -0.329583, -3.74421e-05, -4.89463e-06, -1.86088e-05, 0.559763, -0.760292, -0.329578, -0.329578, -0.329578, -0.329578, 1, -1.25038e-05, -0.000100641, 8.04873e-05, -0.329577, -0.329576, -0.329582
-3.74372e-05, -4.99142e-06, -1.86831e-05, 0.559743, -0.760304, -0.329583, -3.74302e-05, -4.95802e-06, -1.86528e-05, 0.559763, -0.760292, -0.329578, -0.329578, -0.329578, -0.329578, 1, -1.52278e-05, -9.97125e-05, 8.26353e-05, -0.329577, -0.329577, -0.329582
-3.74251e-05, -5.05531e-06, -1.87273e-05, 0.559744, -0.760304, -0.329583, -3.74182e-05, -5.02147e-06, -1.86966e-05, 0.559763, -0.760292, -0.329578, -0.329578, -0.329578, -0.329578, 1, -1.76619e-05, -9.91078e-05, 8.45974e-05, -0.329576, -0.329577, -0.329582
-3.74128e-05, -5.11977e-06, -1.87714e-05, 0.559744, -0.760304, -0.329583, -3.74059e-05, -5.08496e-06, -1.87404e-05, 0.559764, -0.760292, -0.329577, -0.329577, -0.329577, -0.329577, 1, -2.03397e-05, -9.84222e-05, 8.69251e-05, -0.329576, -0.329577, -0.329582
-3.74005e-05, -5.18307e-06, -1.88154e-05, 0.559744, -0.760304, -0.329583, -3.73935e-05, -5.14852e-06, -1.87841e-05, 0.559764, -0.760292, -0.329577, -0.329577, -0.329577, -0.329577, 1, -2.21382e-05, -9.82739e-05, 8.83612e-05, -0.329576, -0.329577, -0.329582
-3.73878e-05, -5.24752e-06, -1.88593e-05, 0.559744, -0.760304, -0.329583, -3.7381e-05, -5.21211e-06, -1.88276e-05, 0.559764, -0.760292, -0.329577, -0.329577, -0.329577, -0.329577, 1, -2.41304e-05, -9.80479e-05, 9.01349e-05, -0.329576, -0.329577, -0.329581
-3.7375e-05, -5.31197e-06, -1.89031e-05, 0.559744, -0.760304, -0.329583, -3.73682e-05, -5.27576e-06, -1.88711e-05, 0.559764, -0.760291, -0.329577, -0.329577, -0.329577, -0.329577, 1, -2.61651e-05, -9.79227e-05, 9.21311e-05, -0.329575, -0.329577, -0.329581
-3.7362e-05, -5.37641e-06, -1.89468e-05, 0.559744, -0.760303, -0.329583, -3.73553e-05, -5.33946e-06, -1.89145e-05, 0.559764, -0.760291, -0.329577, -0.329577, -0.329577, -0.329577, 1, -2.82541e-05, -9.77631e-05, 9.42755e-05, -0.329575, -0.329577, -0.329581
-3.73489e-05, -5.44084e-06, -1.89903e-05, 0.559745, -0.760303, -0.329582, -3.73423e-05, -5.40321e-06, -1.89577e-05, 0.559764, -0.760291, -0.329577, -0.329577, -0.329577, -0.329577, 1, -3.03118e-05, -9.76152e-05, 9.64814e-05, -0.329575, -0.329577, -0.329581
-3.73356e-05, -5.50468e-06, -1.90337e-05, 0.559745, -0.760303, -0.329582, -3.7329e-05, -5.46701e-06, -1.90008e-05, 0.559765, -0.760291, -0.329577, -0.329577, -0.329577, -0.329577, 1, -3.18165e-05, -9.77286e-05, 9.81202e-05, -0.329575, -0.329577, -0.329581
-3.73221e-05, -5.56969e-06, -1.90772e-05, 0.559745, -0.760303, -0.329582, -3.73156e-05, -5.53086e-06, -1.90439e-05, 0.559765, -0.760291, -0.329577, -0.329577, -0.329577, -0.329577, 1, -3.36988e-05, -9.77859e-05, 0.00010035, -0.329575, -0.329577, -0.329581
-3.73085e-05, -5.63355e-06, -1.91204e-05, 0.559745, -0.760303, -0.329582, -3.7302e-05, -5.59475e-06, -1.90868e-05, 0.559765, -0.760291, -0.329577, -0.329577, -0.329577, -0.329577, 1, -3.48701e-05, -9.82905e-05, 0.00010188, -0.329575, -0.329577, -0.329581
-3.72946e-05, -5.6985e-06, -1.91635e-05, 0.559745, -0.760303, -0.329582, -3.72883e-05, -5.6587e-06, -1.91296e-05, 0.559765, -0.760291, -0.329577, -0.329577, -0.329577, -0.329577, 1, -3.64652e-05, -9.84748e-05, 0.000103909, -0.329574, -0.329577, -0.329581
-3.72807e-05, -5.76291e-06, -1.92065e-05, 0.559746, -0.760303, -0.329582, -3.72744e-05, -5.72269e-06, -1.91724e-05, 0.559765, -0.760291, -0.329577, -0.329577, -0.329577, -0.329577, 1, -3.78166e-05, -9.88281e-05, 0.000105744, -0.329574, -0.329577, -0.329581
-3.72665e-05, -5.82732e-06, -1.92495e-05, 0.559746, -0.760303, -0.329582, -3.72603e-05, -5.78672e-06, -1.9215e-05, 0.559765, -0.760291, -0.329577, -0.329577, -0.329577, -0.329577, 1, -3.88723e-05, -9.94506e-05, 0.000107342, -0.329574, -0.329577, -0.329581
-3.72522e-05, -5.89227e-06, -1.92923e-05, 0.559746, -0.760303, -0.329582, -3.72461e-05, -5.8508e-06, -1.92575e-05, 0.559766, -0.76029, -0.329577, -0.329577, -0.329577, -0.329577, 1, -4.01679e-05, -9.9901e-05, 0.00010927, -0.329574, -0.329577, -0.329581
-3.72377e-05, -5.95661e-06, -1.93348e-05, 0.559746, -0.760303, -0.329582, -3.72316e-05, -5.91493e-06, -1.92999e-05, 0.559766, -0.76029, -0.329577, -0.329577, -0.329577, -0.329577, 1, -4.12491e-05, -0.000100217, 0.000110878, -0.329574, -0.329577, -0.329581
-3.7223e-05, -6.02156e-06, -1.93774e-05, 0.559746, -0.760302, -0.329582, -3.72171e-05, -5.97911e-06, -1.93422e-05, 0.559766, -0.76029, -0.329577, -0.329577, -0.329577, -0.329577, 1, -4.24478e-05, -0.000100567, 0.000112702, -0.329574, -0.329577, -0.329581
-3.72082e-05, -6.08649e-06, -1.94199e-05, 0.559746, -0.760302, -0.329582, -3.72023e-05, -6.04332e-06, -1.93843e-05, 0.559766, -0.76029, -0.329577, -0.329577, -0.329577, -0.329577, 1, -4.3716e-05, -0.000100925, 0.000114657, -0.329574, -0.329577, -0.329581
-3.71931e-05, -6.15142e-06, -1.94624e-05, 0.559747, -0.760302, -0.329582, -3.71874e-05, -6.10759e-06, -1.94264e-05, 0.559766, -0.76029, -0.329577, -0.329577, -0.329577, -0.329577, 1, -4.497e-05, -0.000101402, 0.000116656, -0.329574, -0.329576, -0.329581
-3.7178e-05, -6.21574e-06, -1.95045e-05, 0.559747, -0.760302, -0.329582, -3.71723e-05, -6.17189e-06, -1.94684e-05, 0.559766, -0.76029, -0.329577, -0.329577, -0.329577, -0.329577, 1, -4.57835e-05, -0.000101962, 0.000118105, -0.329574, -0.329576, -0.329581
-3.71625e-05, -6.28178e-06, -1.95467e-05, 0.559747, -0.760302, -0.329582, -3.7157e-05, -6.23624e-06, -1.95102e-05, 0.559767, -0.76029, -0.329577, -0.329577, -0.329577, -0.329577, 1, -4.75641e-05, -0.000102067, 0.000120722, -0.329574, -0.329576, -0.329581
-3.71471e-05, -6.34608e-06, -1.95886e-05, 0.559747, -0.760302, -0.329582, -3.71416e-05, -6.30064e-06, -1.9552e-05, 0.559767, -0.76029, -0.329577, -0.329577, -0.329577, -0.329577, 1, -4.87249e-05, -0.000102398, 0.00012258, -0.329574, -0.329576, -0.329581
